,content,label
4103,#最萌吃相#恭喜郭淑贞答对了！黑先森是真的，他现场做煎饼给主持人和嘉宾吃。@孟非 拿到可丽饼就大口大口地吃起来，吃相真是萌翻了~[嘻嘻]孟爷爷，你是真的饿了吗？,1
4104,好美的地方[太开心],1
4105,#中青旅员工风采大赛#  兄弟你老霸道了[嘻嘻],1
4106,"def Chinese style, food is always first.太不酷又太可爱了！！！[可爱]",1
4107,大家快仔细看看，找到你心仪的那个人了吗？[嘻嘻],1
4108,@18号天空 奔三的男人，生日快乐[嘻嘻],1
4109,[抱抱]小刺猬：妈妈，我是不是你亲生的？！妈妈：是呀，孩子。小刺猬：那你为什么从来没有抱过我？！ //@七七未央：哈哈，它还把脸捂起来//@泡沫心情的微博：[抱抱] //@秋海海：@泡沫心情的微博 //@-_-BUG-_-：[害羞],1
4110,我送bb嘎圣诞礼物是香水，bb送我的圣诞礼物药是香水。岩岩好一对，然后，然后一对都放紧bb屋k@ivyivyivy_ bb圣诞节快乐[哈哈],1
4111,#驴行天下#2014网友最想去的20个古镇――丽江、乌镇、大理、凤凰、西塘、周庄、平遥、束河、宏村、同里、朱家角、黄龙溪、唐模、木渎、?直、平乐、和顺、洛带、喜洲、枫泾。[爱你]哪里留下你的过往？哪里又是你的向往？,1
4112,我们为能服务这样的客人骄傲！[嘻嘻],1
4113,啊！！刚要去睡，笑醒了……[哈哈],1
4114,擦！这确实该发微薄！！[哈哈],1
4115,哈哈，这个真是笑死了。艺人自己都盗版[嘻嘻] //@JQQ家_的果酱-期待武艺新专辑:滚滚，你还捐那个盗版阿狸啊。。 //@武艺:请大家一起跟我传递爱心..[心],1
4116,绝了，着法子好呀[嘻嘻]//@G-total: 每次吃饭都要这样玩，我们下次玩升级版 。@Vicky-马煜嘉 @爱唯伊布落落 @5i花籽儿 @我是科儿 @sandy1983519 @绵花汇子 @涛子MG-42 @幸运的晴天1102,1
4117,明儿接着包[哈哈][哈哈] //@?腾:向各地记者问候新年好,1
4118,我们的#爸爸去哪了#[鼓掌]//@爸爸去哪儿: 看一集少一集。[泪][泪],1
4119,感恩//@Kathy-悦芯:[嘻嘻],1
4120,[浮云]今天上午+中午，俺就在直播间陪你过了！这个周四，我会唠叨半天（两种意思都可以）[酷]希望你会在，今天请叫我＂咖乐青＂[嘻嘻],1
4121,三盅全会，五味俱全！太奢侈了。[哈哈] //@深圳板柱:喝醉以后谁都不服？[哈哈] //@印岚-edaytown: 扶墙[偷笑]   //@青岛龙江: 使劲儿～～[给力]  //@戴??:祁姥爷准备怎么喝？  @深圳板柱 @大金地 @章鱼哥R @青岛龙江 @戴?? @蒋鹏jeason @印岚-edaytown @姜新国_w4z [酷],1
4122,[鼓掌][鼓掌]期待~不知道这位童鞋在乌鲁鲁有怎样的冒险体验呢~[嘻嘻][围观],1
4123,回到家看到厨房收拾得干干净净，碗个个放得整整齐齐，真是吓到我了！[哈哈]好吧！就当木呆男用这种方式表达他的201314吧！这花开得很是时候，自我安慰下！[心][鲜花][心],1
4124,//@?是我的大太阳: //@?想家林志?:我笑到都流眼?了 //@模特张亮:哈哈哈哈！这都哪儿跟哪儿啊[哈哈][哈哈][哈哈][哈哈],1
4125,唱的人很认真，但我三秒就喷了。。。 [哈哈]//@最疯狂的视频: 完全听一次吐血一次,1
4126,生活中无处不美好。[鼓掌],1
4127,看来美个发，也得挑对地挑对时间，连酵素都出现了！看来可以全方位秀一把了！[哈哈][威武] 我在:http://t.cn/8FqoaIu,1
4128,周末去旅行吧[哈哈],1
4129,真的叫带鱼...[委屈]对吧？@然食堂 //@面条妈的马甲: 带鱼！！！烙饼呢[嘻嘻][馋嘴],1
4130,作为近一个月基本无休的人表示，坚持，淡定是美德！表伤心，表郁闷，我们有彼此！[爱你] //@霸王回锅肉:要我帮你AT老板吗？哈哈，确实！当人们在讨论“SHIT！要连上8天班，太苦了”工作室的同事们大可微微一笑，可悲的人类啊！8天算什么啊~不过你们都很厉害哟！周一请把内裤穿外面，穿披风来！,1
4131,大家好呀＇今晚八点三十分生活频道＇有我做的神仙大排[馋嘴][馋嘴]请大家多多支持[围观][鼓掌]@中俊崔春婷 @营养师陈治锟 @郗老师 @BASELZHENG @大班家政 @BTV快乐生活一点通 @热点红姨 @孔张瑜 @阚荣光的微博 @神舟国际酒店 @七天_丹丹 @孙珊珊_Shannon @BTV梦遥 @BTV美食地图 @熊丽电台 [鼓掌][鼓掌],1
4132,艾玛，这个必须顶啊，速度抢购啊[太开心][太开心][太开心],1
4133,回复@原声带_M:不能这样讲自己，每一个妈妈都是伟大的[爱你] //@原声带_M:回复@?撒兔:看那舌头的画工就不是平民老百姓能画粗来的[泪]我是个米有用的妈咪,1
4134,[哈哈]作为一位具有十几年球龄的业余球员，这条必须转！ //@传说中的张卜凡:回复 @姜jon: //@姜jon:原来老张也是绿茵硬汉呐 同道中人！ //@传说中的张卜凡:绝对赞成！ //@姜jon: 9条金律。条条靠谱 ！,1
4135,哈哈，颜老师高！就是高！ //@颜家文笔:三爷，你莫听栾平扯乱谈，他卵上来联络图，他是来吃鸡把腿的！出书时必为这个好些。哈。@朱金泰 @刘青作曲 @霜刃KaK //@湖南文艺出版社孙佳: 回复@刘青作曲:比如说有花鼓戏的《沙家浜》，还有湘剧的《沙家浜》，口味杂得很啊！[哈哈],1
4136,这福满楼是怎么个情况？[哈哈]当Q,1
4137,[嘻嘻] 我们JING餐厅的厨师是非常喜欢和客人互动的，海鲜自助晚餐的美食也是相当不错。期待您的再次光顾！,1
4138,香煎三文鱼。外焦里嫩，口感有点像金枪鱼。不过还是生的好吃！[哈哈][哈哈][哈哈]@北京海盈阁水产行 @挪威三文鱼官方微博 @贰拾壹家庭料理,1
4139,#早安# 没有所谓玩笑，所有的玩笑都有认真的成分。――by弗洛伊德 [可爱],1
4140,。。。//@彭彭_Patty: 风行流弊！！ //@花爷丶: //@风行Tina: 我的妈啊 够狠！[哈哈]@抽屉的钥匙 @王梓阳的爸 //@芋魁: 风行，神一样的男淫[哈哈]//@风行网: [哈哈][哈哈][哈哈]风行网真男人！！！[害羞][害羞]//@关于xxoo那点事: [哈哈]优酷中枪了，风行网男人了！！！,1
4141,[鼓掌]感谢童鞋们的热情参与，我们会继续努力为大家带来高端又极具性价比的特惠信息！恭喜以下童鞋@HH-XB @ttert @邹琼joy_zou 获得Travelzoo旅游族送出的50元优惠券！[得意地笑]请获奖者于本周五内将您的真实姓名、手机、邮箱私信我们(逾期视为自动放弃),1
4142,都上架了。江西手机报目前正在进行江西品牌100强视频直播。 //@马上想啥就有啥:安卓版有吗//@大江网:[话筒][话筒][鼓掌]//@大江网练蒙蒙: 江西手机报客户端上架了 //@江西手机报:[呵呵]@大江网 @中国江西网 @江西日报 @大江网练蒙蒙 @黄新阳 @南昌发布,1
4143,//@花希夏_Sophia: //@?芯妤: 跟著佳佳?一?[太?心][太?心][太?心][太?心][太?心] //@??宏willliu:真可?[嘻嘻] 大家跟著做做看喔!//@CCTV-2超级减肥王:#超级减肥王#哈哈，我们的大号女神即将变成励志女神！60天甩掉60斤！！,1
4144,哈哈哈，最右!//@今朝有酒醉:我也笑出声了，最右！ //@鹿小昭: 。。。//@永乐大典典: 哈哈哈哈 //@阿子:人家现在可是国家领导人！ //@天天天乐bj:笑出声了都！最右！//@吴船:[哈哈] //@地摊周报巫医饭: [哈哈]//@妖妖小精-色系军团: 哈哈哈哈哈哈 [哈哈]//@Silver_Wave:善男信女们，我想死你们了！,1
4145,必须是活埋 //@进城小农民: @周瑭  //@王东Money:[哈哈] //@仁达方略王吉鹏:[哈哈],1
4146,@New7新七天田原 也可以帮你挥霍！！！//@周达洋: 求妹纸挥霍[哈哈],1
4147,真不希望在苏州看到这样的东西[衰] //@遨游知道:回复:@俞白眉 别乱讲，毁了你的美腿不说，还摧毁了人家levis的冠名欲望。[哈哈] 您真不愧是“编剧”:-D有故事 //@道士海江: //@李蕾:回复 @俞白眉:@俞白眉 别乱讲，毁了你的美腿不说，还摧毁了人家levis的冠名欲望。,1
4148,哈哈，看完这个笑死我了，看来我有退休金了！[嘻嘻],1
4149,回复@LeOLeElr:因为智商[嘻嘻] //@LeOLeElr:是什么让他们这样看我们。。。 //@小虎同学tiger:回复@Lucy-燕子:二比快乐多啊，你看弯弯多快乐[哈哈]  //@Lucy-燕子:难道他们大部分人真的这么认为吗？,1
4150,淡定的表示祝福。//@网页_图书：[good] //@沈浩波：祝贺南总和@杨柳Mary 。多年积累的感情，修成今日的正果。保密工作做得也好。连我都被蒙在鼓里好多年。太牛逼了。祝贺你们。办公室恋情的典范！[哈哈],1
4151,[嘻嘻]//@田品: [嘻嘻],1
4152,美妇！一起做精致女人[嘻嘻][嘻嘻] //@茗茶坊美妇:做个地低成本的精致女人[嘻嘻]   抄送@朱学东,1
4153,这不错[鼓掌],1
4154,[good] //@苏溪漫漫://@琪缘://@来去之间: [威武] //@清华南都:牛！[酷]//@何小苇:数据分析真牛逼！ //@咆哮的大大熊:转发一看//@vinW:这分析有料//@数托邦:[偷笑][做鬼脸]//@Joseph_C_Z:仔仔细细地看了一遍，我只觉得。。哇塞这个统计数据流量的公司好洋气啊！！！[哈哈][哈哈][哈哈][害羞][害羞],1
4155,回覆@宝宝赵小猴: 很帅的包！ 我没那个相机哎。。 要不你问问 @ffunky //@宝宝赵小猴:石头叔也用他们家的包？ 能放下PENTAX 6X7麽 [亲亲],1
4156,#舌尖上的郑州#在曼哈顿周围的达人稍后的午餐不如去曼哈顿吧[嘻嘻][嘻嘻][嘻嘻],1
4157,想要//@小P老师：怎么舍得吃呢？[爱你] [哈哈] [抱抱],1
4158,回复@G树嘉:当然是姐姐讲的喽!回头给你ppt[爱你]! //@G树嘉:是姐姐讲的吗?我也好想去听哦…,1
4159,我到了[嘻嘻],1
4160,哈哈[嘻嘻]@我想说真话-,1
4161,"[哈哈] [哈哈] [哈哈] 回复@路延熹: //@路延熹:回复 @东方董辉:当俺遍体鳞伤爬到首都时,千万别当成上访的,不被接见呀! //@路延熹:回复 @东方董辉:冲您这句话,还有那期待已久的茶香,就是爬,俺也爬到北京去见您及兄弟姐妹! //@东方董辉:悄悄问一句路总：您来吗？您知道，我多么希望见到您！哈哈",1
4162,祝老爸父亲节快乐！！平时错气来西，通个电话倒觉得老爸异常可爱，哎，还是有爱的我。[可爱] 朋友说我老爸像那美人阿凡达来[神马] [哈哈],1
4163,我有点说不出口。。。@buwanrle @zap-三年 @张帅张帅 @littlerain 救我  //@纸寿司:[嘻嘻] //@蠢野猪大王:还可看出，骆驼牌袜子也必然用料不俗，所以韩少登雪山既不用穿高帮登山鞋又不用系雪套，他性感的脚脖子可以直接展现出来。甚至鞋底也不需要冰抓，体现出韩少脚踏实,1
4164,如果是真的必成材[哈哈] //@胡崇曦:牛逼！[哈哈],1
4165,[泪]我挚爱的两个歌后！太珍贵了！[爱你][爱你][爱你],1
4166,[哈哈]也感谢对小俏活动的热情参与！,1
4167,?恭喜??恭喜[鼓掌] //@彝人制造:[馋嘴]今夜来醉醉@张清源 @阿侯MM @俄地依则 @阿佳卓嘎GG @Irena艾瑞娜,1
4168,回复@筑成世方:告诉俺人数，每个吃货只给一对儿，一公一母两口子，中不？[呵呵]多了吃不香。 //@筑成世方:[哈哈]整！@嗨辣老孙 @中壮  //@筑成世方:[哈哈] //@王岩52377-地产:明天晚上的聚会请大家不要忘记！不要迟到！[呵呵],1
4169,小卢is everywhere[哈哈],1
4170,哈哈，好啊 //@GG格蕾丝: 哪能那么不堪一击呢[酷]，集训加课随时听从您的召唤[偷笑] ///@GG格蕾丝: 特棒！我和文哥都收获很大！[嘻嘻]  //@轮滑风影:昨晚的集训有啥感觉？   //@GG格蕾丝: ，[赞][鼓掌][鼓掌]   //@轮滑风影:@vivian--gu @GG格蕾丝 @憨憨de憨 @杜?dp @可乐的好妈妈,1
4171,周末加班的我。邪恶了……[哈哈][哈哈][哈哈],1
4172,看我家的小傻瓜！[爱你],1
4173,应该地，家乡队嘛[鼓掌],1
4174,[嘻嘻]看到啦~~~左一和右一和中间的比较帅~~[哈哈][哈哈],1
4175,我在Le Vin(签到75次)：吃草啃兔子顺便打打Jeff[哈哈]  http://t.cn/zO0s2mI,1
4176,恭喜啦[鼓掌]//@浙江卫视-人生第一次: 恭喜小伙伴，感谢一路有您[礼物]//@浙江卫视十足女神Fan: 恭喜@沫小乖麽 获得iphone 5s一部[礼物]请私信您的邮寄地址及联系方式，我们将尽快为您寄出奖品哦[得意地笑]感恩2013，一起#浙江卫视新年倒计时#[钟],1
4177,//@嘻哈包袱铺刘凤东: //@嘻哈包袱铺官方微博: [太开心]//@奇艺娱乐: 现在在360桌面上也能直接看#嘻哈包袱铺#的相声啦！[鼓掌] 很好用的应用！[good] @嘻哈包袱铺官方微博 @高晓攀 @嘻哈包袱铺高凤鸾,1
4178,回复@光海神翼:呵呵，的确很美[可爱],1
4179,美女公主和青蛙王子是不变的传说，想要快乐想要美丽，＂蛙＂一下[鼓掌]//@林广杰-青蛙王子:今天来了好多美女[可爱]美女爱美蛙@天秀汇乐蛙蛙 @彭涌_爱美食 @杨代胜 //@陈玉霞博斐秀禾:下周去尝尝[馋嘴],1
4180,必须的好喝。[嘻嘻],1
4181,晚上又要去锻炼啦。最近总是想着偷懒，不过想到锻炼队伍从一人增加至两人，还是有点儿期待的，哈哈哈[亲亲],1
4182,听说#建家小业#剧组今天去上香，那我也去拜一拜吧[太阳][太阳]祝票房大卖，各位情人节快乐[心][心]顺便为事业、姻缘求了两支签，解的不太满意。@姬超字栖迟 @-杨欣- 二位大师能给解下么？[嘻嘻][嘻嘻][嘻嘻] 我在这里:http://t.cn/zjqga8d,1
4183,广而告之 [鼓掌]//@广西科学技术出版社:【新鲜出炉的好书，不买白不买！！！】 http://t.cn/aokDLN 只卖8折哟！还包邮哦！看完给好评哟！#健康长寿饮食指南#,1
4184,[马上有对象] //@声声入耳761:[偷笑][做鬼脸][嘘] //@迎风也三尺:明天我去溜达溜达[哈哈] //@声声入耳761: 哈密早市上也有卖的[哈哈][耶] //@向上的力量2014:以前街上多  //@迎风也三尺:现在很少见到[馋嘴] //@向上的力量2014: 这么早？,1
4185,回复@KatrinaChoo:你有华东地区的暂住证，就可以来我社办理日本签证，个签只要材料充足和真实，一般不难通过，现在日本机票也便宜，你选择自由行，我们可以按你的要求给你预订日本酒店[嘻嘻],1
4186,亲，我们的最美员工需要发送邮件至人力资源部进行评选哟，不过到微薄拉拉票也是可以的~[可爱][哈哈],1
4187,仙境，画壁应该到大溪地拍[嘻嘻]  //@品行之旅:#品行答疑#塔西提岛（Tahiti），一般又称为大溪地，是南太平洋中部法属玻里尼西亚社会群岛中向风群岛的最大岛屿。已超级清澈的海水、未被人为破坏的风景而著称//@灰太狼抓羊羊：哪个国家的？,1
4188,乍一看，我想这是不是男的反串的？细看，不是~！//@黄玺赫: 回复@什刹海旅游官网:闭月、羞花、沉鱼、落雁 //@什刹海旅游官网:回复@黄玺赫:小编是哪个啊？[偷笑] //@黄玺赫:春夏秋冬啊？[鼓掌],1
4189,美!转[可爱],1
4190,[鼓掌]晚上有大餐，吼吼,1
4191,[话筒]“民以食为先”讲的虽是普通百姓的市井生活，但这组甜品融中华之文化大成，巧做“笔、墨、纸、砚”与几款传统民俗小食，以精妙的手法，绝佳的形制，惟妙惟肖的表现了甜品的形。“福、禄、寿、喜”四字更寄托了主创者对大家的美好祝愿[可爱]#2012洲际酒店集团厨艺大赛#,1
4192,我喜欢低头的那张，显得偶文静！[抱抱],1
4193,让生命孤独地怒放 @汪峰 是最爱的男歌手！谢谢@甲小六儿 [鼓掌],1
4194,[鼓掌][good]//@大头九袋: 09年开始创业前，我做了近十年的英语培训老师和学校管理工作，深知对于跟我一样的老师和校长来说，有自己的“网络教室”是根本无从下手的事情，因为我们完全不懂，这也就使我们没办法开网校！现在有了@多贝网校通 你再也不用担心场地问题！网校通天下，只要三分钟,1
4195,有一男生腼腆用纸条给女神表白，写上：520+1314。纸条回来后写着(520+ 1314)×10。男生欣喜若狂，但随后便默默流泪，你知道为什么么？因为结果等于18340，就是：一巴扇死你。[嘻嘻][嘻嘻][嘻嘻],1
4196,说得好，大实话。[可爱],1
4197,@小悟空大师兄 @不二家的木木 @潮汐之末 @张诗滟 @冯言冯语冯吹啥 @rain田羽 @我们都爱微小? @慢影慢行 @小光年书房 @小串串钱 @西部交际花 你们谁方便的帮转个呗[哈哈][哈哈],1
4198,#夏日花园# [微风][微风]绿茵、喷泉、鲜花环绕穿梭[微风][微风]宛若世外桃源的CBD核心区专属私密花园，是您消夏休闲的首选清凉之地[太开心]#T-酒吧#邀您畅饮纯正【德国教士黑啤酒】【比利时福佳白啤酒】【时代啤酒】传统配方和独特发酵工艺结合，带给您独一无二的味觉享受[干杯]伴您度过清凉一夏[干杯],1
4199,路过@美丫妈妈-起司蛋糕  好热闹的抢购场面，和闺蜜两个人轮流排队买了四盒，挤得直冒汗，不过当美味起司蛋糕塞到嘴巴里时，赶脚一切都值了，实在是好吃！[太开心][太开心],1
4200,[转发]厦门等着你。。。赶紧报名吧@小乐映像 @狐狸猫amei @裴小墨 //@厦门市旅游局: 鼓浪屿上慵懒的驻足漫步，环岛路上浪漫的单车骑行，天空中直升机俯览最美厦门之旅，将是一番独一无二的完美体验，旅游体验师/微博达人报名依旧火热，赶紧加入最有追求的达人行列吧[鼓掌],1
4201,被花仙子看穿了[汗]，当时我心里想的估计是伊面吧[晕]，不过这本漫画确实跟伊面有关，年代太久远了//@教主Sophie:[鼓掌][帅] //@神游花仙子:画得太靓了！点解唔考美院啊！我一直觉得你真是个才女！那个不是伊面吗？,1
4202,[哈哈]//@胡斌09: [哈哈][哈哈],1
4203,吃的我翻白眼[嘻嘻] //@背包归来:无,1
4204,今晚特别幸福，人品大爆发，大下雨的接到几个电话和信息都是怕我从办公室走不了过来接，感动得不行啦，最后在老邱和老江的呵护下顺利到家。为了感谢这些雨中见真情的朋友，今晚熬夜磨石，争取明天一人送你们个石头心！[心][心]@karen老邱 @口味重-_-老江 @我非绯 @懒6-- 和不点名的。。。[嘻嘻],1
4205,冠军名至实归！我心中的好声音！恭喜李琦恭喜阿妹！带着假发的苏永康用陈奕迅的声音唱着张惠妹的歌获得了好声音的冠军[嘻嘻][哈哈],1
4206,这真的是太不故意，太不小心了！哈！[嘻嘻][可怜] //@途秀:相信我，我真的不是故意转的 #深夜发吃报复社会#,1
4207,这些主播都是单体，单只，大家可以直接连接过去领取@Wradio多琪 @Wradio石头 @Wradio乐文 @wradio夏从 @Wradio语珊 @Wradio凌凌 @Wradio小7 @Wradio丫头 @Wradio考拉 @Wradio子谦 [哈哈][哈哈]组队过11节！,1
4208,//@遨游知道：以后可以自己制作证件照片啦！[太开心],1
4209,和@关宝宝 在现场，坐满了。 //@湛庐文化:预祝活动圆满成功 期待各位参与者的精彩分享[鼓掌],1
4210,黑道风云应该让奥巴马写，够黑[哈哈]@京城文人 @刘笑笑小窝 @讴阳北方 //@刘春:一直怀疑你的＂东北黑道风云＂是别人代笔的，比如@他回精神病院了 ，因为你没混过黑道；比如@陈晓卿 ，因为你不黑！,1
4211,基本白说，基本做不到[哈哈],1
4212,[鼓掌][鼓掌][鼓掌][心][心][心] //@申晨:小熊猫，欢迎来到人间。你要记得妈妈@薛木子 为你受了很多的痛楚，你要相信这世界是美好的，你要试着去思考这一生的意义，你要保持快乐，你要跟随者自己的心。欢迎你来，我们爱你。,1
4213,[偷笑][偷笑] //@中俊崔春婷:到时候你也会成为受气包[嘻嘻]//@董坚: 是有点不太自然……[嘻嘻]//@中俊崔春婷: 妇唱夫随[嘻嘻]//@青创浩然: 那是，一个超级力量型的家伙，现在在家里就是一和平型的孩纸；[可怜],1
4214,小姑娘，出嫁了。。。[哈哈][哈哈][哈哈],1
4215,回复@85年加密绿茶:恭喜你，写对了，格式正确[嘻嘻] //@85年加密绿茶:#途易在线竞猜欧洲杯# 4强为德国、法国、英格兰，班牙，冠军为英格兰。,1
4216,[哈哈] //@李开复: 哈哈，看图看图！[哈哈],1
4217,6月#ICing美食时尚专家团#咦，还有一个吻……[害羞][太开心][心]不过kook还是要说哦，虽然度数那么低那么低也不要酒驾哟，有关安全的事情都要小心小心再小心。,1
4218,节目开始前听专辑，节目广告时间听专辑，节目结束听专辑。[做鬼脸]#羽泉陪你过周末#//@最美和声:预祝专辑#拾伍#大卖，#最美和声#收视大吉[鼓掌][威武],1
4219,你放心他走不快，我拿定位仪看着他[嘻嘻][嘻嘻]//@熊丽电台: 小宽，是我朋友，一个有才的胖纸，一枚用心的吃货。眼瞅着书越出越讲究，同为吃货的我压力山大啊！我只能在其身后，边追边唱，小宽啊，你慢些走，慢些走,1
4220,二十九的年夜饭，花牛做麻辣香锅，鼠爸竟然不相信是俺做滴[哼] 皮冻，煎鱼，还有猪蹄…… 今天一定要吃猪蹄，搂宝[哈哈][哈哈],1
4221,可以试试用脚后跟思考问题。[嘻嘻],1
4222,出门去见朋友[哈哈][太开心],1
4223,午餐，感谢@管家的日子 @裘书书 @无等等咒 给我们全家带来了幸福的生活[可爱]。@我爱巴基度,1
4224,[鼓掌][鼓掌] //@姐就是个霸气范儿:所以请记住这句话：爱到亲人，才是永恒。,1
4225,童鞋们，你们有见过这么可爱的春卷么，想吃的果断举手～[抱抱],1
4226,[晕] //@林夕D兔:[哈哈][哈哈][哈哈][哈哈][哈哈]这一双大媚眼[花心][花心][花心][花心],1
4227,传说中的撒丫子[哈哈],1
4228,[哈哈][哈哈] //@小summerkeno:转发微博,1
4229,[哈哈]很气场的说，突然想念哥顿哥哥的无限创造力！//@杨青YangQing: 今天被我的闺蜜哥顿挑衣服，在适合我的有限的范围内，哥顿发挥了无限的创造力，店员和顾客纷纷驻足围观，我羞涩万分，这套似乎是不错，但似乎又热了点儿，呃.......,1
4230,活动做得真的很好喔!~[鼓掌][兔子]??加油哦~~//@小梨子的: [兔子][兔子]明天加油吖~~各位小小送信天使~~@benefit_appeal_kop @Su泽雁要做得更好 @肠崽 @捷运天火 @谢平彬的天空 //@虹慧不空虚: 好充实，谢谢各位师兄师姐的支持与陪伴，今天超兴奋的说。[太开心][鼓掌]//@勇俭爱诚-ZS2: [鼓掌],1
4231,[偷笑][偷笑] //@荷塘夜色中:严重祝贺一下！[鼓掌][鼓掌] @西街小吵,1
4232,重点在于心态。[可爱],1
4233,我喜欢这张卡片！[可爱],1
4234,青春无限好啊，热情洋溢的同学们//@赖赖9210: //@盛宴传媒:臻臻帮忙转发一下啊，提提意见啊[嘻嘻] //@爽脆生菜blanco:@臻臻小厨娘 在校大学生青春正能量的音频作品，求转发～//@爽脆生菜blanco: 岁月无声，追梦的青春，泽迷好棒！[赞]//@?及?世:[给力]//@杜俊泽:[耶]//@爽脆生菜blanco:支持～,1
4235,[馋嘴] //@陈梁:回复@贾翠萍:来吧[哈哈]  //@贾翠萍:强。一直想去走5公里。,1
4236,[哈哈][偷笑][汗],1
4237,好的，喝起来吧，，[鼓掌][鼓掌][鼓掌][鼓掌][干杯],1
4238,晕了//@孩妈咪：[哈哈] //@洪晃ilook:[嘻嘻] // @ily的新闻联播 : 越南直接破产了// @姜子牙2012 ：小样，伪造军牌，无期徒刑！！！ // @皇上的红色保时捷 :更新的版本也出来了，没用，挂军牌会被上街打酱油的百姓掀翻 // @孟岩语怪力乱神 ：too old... 越方的回答已经出来了：没关系，我们,1
4239,//@凡?精?霍树正：我就找店员了！//@李星瑶搞李星瑶：咳咳，@AlexandraYu @桔小瓢 @刘凡钰-棉棉 咱洞是否可以考虑下一块儿去下这家店的哇，接吻自带男伴，实在不行姐今年下半年的初吻借给你们其中一位。。。[嘻嘻] [亲亲] [思考],1
4240,@茶一萌萌 对了，8月8日是爸爸节，然后就是七夕了，奥运会闭幕也可以做做文章，话说昨天男人节你们做活动了么[嘻嘻],1
4241,#大美武夷山#//@梦想Showphir: @骄傲也是一种天赋 //@梦想Showphir:这是我去年在武夷山九曲溪边拍的彼岸花！[爱你],1
4242,意艺坊户外休闲吧即将开业啦！我们盛情地邀请您参加5月10日晚6:30在酒店一层意艺坊户外举行的开幕派对！[鼓掌],1
4243,爱拍//@xin_may:蛮好玩地[哈哈][哈哈][哈哈],1
4244,这里是北京。度过一个个污染的日子，北京就是也有青春焕发的时候，怎么着[熊猫]。Our Home [哈哈],1
4245,#开讲啦#【新年季 周润发大回顾】[得意地笑]铛铛铛……发哥这期节目真的是星光熠熠啊！！！小开看到了好多好多小星星！[鼓掌]周杰伦、@黄晓明 、@赵薇 、@刘亦菲 ……都给发哥发来了祝福哦~高清剪辑版新鲜出炉，迅速看起来！！！[good]@周杰?星闻汇 @黄晓明全球影友会 @赵薇微吧 http://t.cn/8FvUFsU,1
4246,感谢亲们稀饭我们的酒店[礼花]欢迎大家入住古香古色的北京旅居华侨饭店//@港中旅孙武: 是梁思成设计，周总理经常去的酒店！//@travelerinhutong: @京京_JINGJING @Mis飞 感谢您光临@北京旅居华侨饭店 和对我们酒店的喜爱，今年酒店开业58年了，期待您的再次光临[鼓掌],1
4247,时间快呀！各位又快到用午膳时辰了，准备开餐[鼓掌]传膳啦[嘻嘻],1
4248,边打边问：还疼吗？还疼吗？？？？？[哈哈],1
4249,[哈哈]//@混血大大大M: [哈哈]笑疯了~~~~~~~~~~~~~~~???,1
4250,[偷笑]哈哈小家伙真可爱[爱你][鼓掌][鼓掌][鼓掌],1
4251,[鼓掌]//@范梅强: 心旷神怡[落叶][微风][咖啡]//@摄影师香炉:转发微博,1
4252,[鼓掌]好活动要支持！微博达人在哪里？！[话筒],1
4253,和谈恋爱一样[嘻嘻],1
4254,回复@董克平:组团吧[太开心] //@董克平:@李小妮 @李幸菲 @小宽胖 @叶军啊 @包晓琰 各位，去尝新菜吧。,1
4255,【神饼预定开启】亲 @zhenzhengrace-new ，您预定的6盒鲜肉月饼请于7/17号中午15:00左右至我们中餐厅提取，来时请报微博名 [馋嘴][馋嘴]。。`(*∩_∩*)′ 竺姐姐[嘻嘻],1
4256,#湖南卫视##天天向上#咱好盆友麦麦小伙伴肿么辣么美[花心][太开心][鼓掌][爱你][心][鲜花]@麦迪娜,1
4257,谢谢@悦茶集 的奖品，已收到，玫瑰红茶很清香，罐子很好看，可以给我当拍摄道具了。[嘻嘻],1
4258,谢谢@新浪旅游 [爱你],1
4259,以前是安德海，落款自然是“安”了，现在看样子应该不是阉人当政了[哈哈]//@中青报曹林: 为毛没有“安”了？//@田科武:我们都想安然入睡。,1
4260,//@一句心情签名: 就是舒坦！[嘻嘻][嘻嘻],1
4261,[嘻嘻]//@萌宠爱心屋:爸爸麻麻们认可么？[思考],1
4262,阿k生日快乐[礼物][礼物][蛋糕][蛋糕][爱你][爱你][爱你]明天铺好红毯接见我吧[鼓掌][鼓掌]@joan0725 提早了点因为我要睡觉了[打哈气][打哈气][打哈气][打哈气],1
4263,[哈哈][哈哈][哈哈]笑死了，你就是一淫才...,1
4264,记匈牙利一位幽默的公交车司机。[哈哈],1
4265,一眨眼就过去的！加油加油[可爱] //@twinkle_毛毛:时间是快呀！180天快的！,1
4266,【名单公布！】经过深思熟虑，主页君决定任命@阮导 @Abby45 @吴铮真 三位旅游达人奔赴曼谷参加#亚洲数字创新会议#！他们将以@途秀 代言人的身份与全球知名旅游品牌商、知名旅游Blogger会面，探讨旅游行业未来和发展。没入选的亲们不要灰心，欢迎参加下一期活动~[可爱] PS：推荐奖获奖名单请见配图~,1
4267,[馋嘴]我吃货，我开心[嘻嘻][嘻嘻][嘻嘻],1
